feedback_type,block_id,trial_in_block,perturbation_active,gradual_perturbation,perturbation_force,end_x,end_y,hit,score_delta,score_total
trajectory,5,11,True,True,0.6000000000000001,273.45009244192534,172.97554750698532,False,0,156
trajectory,5,12,True,True,0.6000000000000001,42.71933906859548,-79.0887498378529,False,-50,106
trajectory,5,13,True,True,0.8,252.691634464976,75.98260223463537,False,0,106
trajectory,5,14,True,True,0.8,204.96395120355962,171.92430842289835,False,0,106
trajectory,5,15,True,True,0.8,244.2671972929831,127.92030106661089,False,0,106
trajectory,5,16,True,True,1.0,431.84849436915647,422.9040524182207,False,0,106
trajectory,5,17,True,True,1.0,303.7247113873553,134.9669829491174,False,0,106
trajectory,5,18,True,True,1.0,347.8829692371774,84.92030106661137,False,0,106
trajectory,5,19,True,True,1.2,301.12840727098273,27.998980284236755,False,-50,56
trajectory,5,20,True,True,1.2,307.5500435591122,140.94636244161475,False,0,56
