attempt,error_angle_degrees
1,-2.478225168190029
2,-1.0964360839930265
3,5.8312664626775685
4,3.498444565022183
5,0.8263241397292447
6,-0.41219274140231477
7,-0.26649007605840325
8,-0.13293660487400416
9,0.26282283323651967
10,-0.8303154862580087
11,4.22223020614269
12,-0.5405101871306641
13,1.4756773081493861
14,0.27545835613524616
15,2.2483331423509227
16,4.418620466989168
17,-0.9436098705697162
18,2.2692748064199932
19,0.5482682363042031
20,4.378373283630005
21,28.836137498336
22,25.420867664214185
23,6.8709431652165875
24,16.361850143913536
25,10.588513141316412
26,5.394876082048377
27,12.83280064237286
28,13.786618310014049
29,7.605978428798728
30,4.281622846783513
31,3.0904893686921824
32,3.890571660184058
33,2.8188889145227805
34,2.6663209062868347
35,1.7335942175958792
36,5.4136704836638
37,7.00410597391668
38,0.3392534142635881
39,-1.7048085560685848
40,-5.709822830862272
41,2.758258482642681
42,-0.18368065722235372
43,8.618603797065667
44,3.7287707575727183
45,8.445980079521163
46,0.656952765795694
47,4.653824058053303
48,3.669286082784211
49,8.344010961577503
50,6.297354049033757
51,5.7963234810976445
52,4.3254850762825825
53,7.772431417430987
54,3.671706894829107
55,4.9831065218999555
56,5.7255588655605365
57,4.967770392846241
58,5.329254905401896
59,4.665201297680007
60,6.0003462006796795
61,3.492416987715771
62,0.765059060914389
63,6.6611508203466485
64,6.696982300318773
65,4.019579343627193
66,1.734754473954581
67,7.256962659449634
68,3.434948822922003
69,4.4505132076338185
70,8.72291329342233
71,-1.6330693036831647
72,3.0302426811985796
73,7.082096913944149
74,5.107763990723477
75,4.349773741349942
76,3.9704078084865344
77,0.3241081694312413
78,4.998752556331674
79,2.901704637778238
80,3.492416987715771
81,-30.31952829055281
82,-24.122635866420893
83,-14.4276431250216
84,-4.752985975856824
85,
86,
87,-1.7357045889283853
88,1.7438293449024442
89,2.364079585919484
90,0.13739968748529208
91,-0.13806185209686817
92,3.040567273891668
93,1.3384429210237343
94,-2.1682922504953126
95,-4.267893300290808
96,2.1839502276763127
97,3.5840385270973627
98,0.4141791434093349
99,-0.38625783052905405
100,-1.2188752351312928
101,-2.478789108578333
102,-1.9569532239269662
103,4.325060434738461
104,1.319945693921781
105,-2.3859440303888135
106,-4.826858781122979
107,-4.579132335785815
108,1.6584345352841794
109,0.4102253016835391
110,4.398705354995535
111,0.0
112,0.4102253016835391
113,0.5208563745019603
114,-2.364079585919484
115,-4.398705354995528
116,2.97205591423473
117,2.364079585919484
118,6.369439206112304
119,1.0758506207912717
120,1.5412186437238873
121,-31.816382156530292
122,-25.225654819857308
123,-7.109448343751666
124,3.584160475592981
125,-5.083675740731117
126,-11.404559217243367
127,-3.3810487640215285
128,-10.774814674648788
129,-1.3790600379173341
130,-8.694216382171234
131,-5.110398836689633
132,-11.730885097539073
133,1.1940437948700762
134,-2.376215099719225
135,3.1975657922164515
136,-5.970592369196034
137,-10.978711329578069
138,-11.407861504199403
139,2.5500034921933974
140,-2.0660087564897367
141,-3.7814916506125797
142,-2.7510096537382793
143,-3.886087369709287
144,3.794052492597423
145,-8.24609944099629
146,-0.5241109967542528
147,-3.792298323486044
148,-5.730262180236643
149,-2.6011813677855926
150,-0.8744267635844309
151,-11.78857063943856
152,-11.164387921285844
153,-5.578073584323967
154,-7.595499319267645
155,-7.371348703383596
156,4.959873701363406
157,-3.9806064163377357
158,-2.198541220065856
159,-7.1193628235823
160,-7.463212489407141
161,-4.368402349586027
162,-9.090846708907534
163,-11.23434327961131
164,-5.948759059099736
165,-0.1858372622013178
166,0.3955525532098818
167,-3.890571660184058
168,-3.9200379054072627
169,-2.2184259209795627
170,-6.128061372021733
171,-6.435838127813575
172,-11.865813661321496
173,-8.49171866600463
174,1.7078157349622245
175,-3.660078428615762
176,-4.998188327161827
177,6.764380675790498
178,-6.317912275461552
179,1.0091572987306776
180,-6.269059839228511
181,22.503528499767427
182,15.7320047851073
183,6.903553919725027
184,4.049581703271379
185,
186,4.2034905072793975
187,1.7208148336728684
188,-1.101706115206376
189,4.30175827405909
190,2.915322116642521
191,1.5911402711945897
192,-4.009501541439256
193,1.9932481478683144
194,3.41267935158686
195,2.2483331423509227
196,-3.3351429406601767
197,-1.4619878987802295
198,1.3384429210237343
199,4.184916125118413
200,1.0964360839930265
201,0.6804404497335454
202,2.9855102962878917
203,4.642602198297688
204,2.836660101125453
205,5.290081205371273
206,1.7603091305793086
207,-0.9617093298587633
208,6.770547544784755
209,1.2844435218007746
210,2.6897703231504764
211,5.923401477614412
212,6.591609935031187
213,4.1139576413962615
214,3.2742217634854214
215,5.339236803737585
216,2.84947456067723
217,1.711778179052601
218,1.1070270456807805
219,-0.5161642297648328
220,-1.9049224012939732
221,34.942329104752886
222,33.74764497476605
223,22.655700710497328
224,15.66719717464791
225,12.137172612868795
226,-4.646679956070557
227,9.722839552310525
228,1.6992442339936318
229,6.933885041063043
230,5.252321857334607
231,1.6101096146858325
232,1.1832460178397497
233,-0.6432240465434873
234,1.0941513767595197
235,-5.35195468390183
236,7.998178577159862
237,5.621651045315559
238,3.79988515865265
239,6.5953104489676875
240,8.842336227823566
241,1.2300609365235715
242,0.14305668987551456
243,3.38053689292326
244,7.579572564026286
245,3.9293392521201227
246,8.850473908076921
