attempt,error_angle_degrees
1,1.4743848028255684
2,0.1382678561970465
3,0.8085117506257973
4,-3.4499886182786668
5,
6,1.3915311474336534
7,1.4153894760622163
8,-3.022403647327508
9,-4.069293299891555
10,0.054033452895851
11,-1.283659174701313
12,2.9174347202691138
13,0.2823974954383175
14,-4.887988815577785
15,-0.2900812053712513
16,2.0574795436313877
17,-0.1441474116361405
18,-1.7378885947508422
19,-5.454083785783467
20,1.406433812134793
21,23.098393761832423
22,17.85057521446234
23,14.58157448256867
24,7.620371773162276
25,-1.158185439808307
26,0.6080850462007277
27,6.613033375923152
28,3.6479497019719815
29,-1.4882948615753264
30,-2.986237452077262
31,-3.824806443083162
32,0.1851598459012962
33,5.450666679328634
34,-3.541183621281334
35,-17.570888900834277
36,3.9908427012693153
37,
38,7.560272051800695
39,9.798876354524936
40,
41,1.3099324740202007
42,3.945728883647206
43,3.992606172850458
44,1.82148834060726
45,-0.1341930569156204
46,4.836908761560693
47,0.551809506192285
48,1.7682889320206527
49,2.9426242657945636
50,7.175903615746705
51,-3.342603027054153
52,-8.98900294766959
53,4.150758530992391
54,2.8418962841721793
55,1.6893691754391966
56,2.3233134567058755
57,-10.170522649833885
58,0.6539025999384762
59,0.9359444466227558
60,12.718335378119209
61,6.3610774553463045
62,3.0629724973919963
63,-0.6815644295076311
64,4.620873988631644
65,5.5335517248799135
66,6.199631253184293
67,-0.1017400558474719
68,-3.95149333899937
69,1.1695019230828905
70,-3.639190846015211
71,3.626994859891539
72,6.768841259603477
73,2.4204299452565863
74,2.7411563240317776
75,-1.7142029760462378
76,0.33655414649931
77,1.8614993533164463
78,-2.116860683270261
79,1.204285796860319
80,-3.4180553448219797
81,-23.91542434162669
82,-41.61606665068574
83,-14.277473083662414
84,-8.907777809854707
85,-9.15763264967724
86,-8.490585874510757
87,-5.8024543408683655
88,-5.565228578373166
89,-4.701506235929401
90,-7.446800447146501
91,-3.2651540298262205
92,-2.781804033497224
93,-3.512532096344998
94,1.002696562592348
95,-1.4495347038422608
96,-5.519014232021519
97,-7.774710832422201
98,-3.766280161838367
99,-3.2340244521288355
100,-2.5432262903988914
101,-2.001267557495325
102,-2.7093330800339146
103,1.7295120768164338
104,0.6430249941537056
105,-3.4762962046169292
106,1.1098755959381776
107,-2.6544778174638566
108,-2.0603119387876347
109,-4.48418248148343
110,-1.8234623990335308
111,-2.505460820741632
112,-6.608567488666964
113,-3.445103466044628
114,-5.206381410914318
115,-3.199091820529432
116,-3.347267882173739
117,-8.7476829442828
118,4.075954647227292
119,0.942336923863337
120,0.0793839636360189
121,
122,-28.34769532234867
123,
124,-8.516095361656653
125,-16.532321940129094
126,-0.6422464572086994
127,-4.559826592100876
128,-5.849151400757421
129,-4.8381671280766625
130,5.354155743387992
131,14.64849656012666
132,3.4193808177718665
133,5.349700187188091
134,11.49646835521554
135,-0.5809238482515866
136,-18.19293657840143
137,-0.732004785107307
138,8.630560793887696
139,11.784516008251785
140,-12.279934677709036
141,1.1255171963377961
142,-4.247600417175704
143,
144,7.874983651098205
145,3.391913515551664
146,1.7958583526311713
147,4.888758091878685
148,7.218195966502776
149,5.795959045531731
150,9.42239489334247
151,-6.11550686550018
152,18.104105836831252
153,-4.493061911150988
154,9.781375240868556
155,-4.345643184554973
156,3.0805609493045836
157,-20.626188194553436
158,12.297055962185311
159,-6.053573761057351
160,-6.40684529566181
161,-11.312648494788846
162,-10.187462277228178
163,3.788260710930558
164,-1.8583987677382652
165,
166,0.6044534110958466
167,8.34341911324816
168,-2.267510827659919
169,-1.4195067431816426
170,-1.5000165133692178
171,1.3423574941878087
172,3.4813406551205617
173,-7.38013505195957
174,
175,5.945852293071312
176,-11.511851768491368
177,-15.360665337692978
178,16.065845027561636
179,-14.671893082266791
180,-9.857871462020682
181,
182,-1.670163791307516
183,-1.3977465025562594
184,0.4752315271658176
185,-1.6869093261823591
186,5.481465805838354
187,4.090619550800852
188,0.0302592718896903
189,-0.3356091875396032
190,1.071692774602326
191,-1.458816378718666
192,-5.808230940319788
193,-2.890515664228488
194,0.5410044748543044
195,-6.748039496739651
196,-4.40078004102385
197,2.510447078000851
198,-5.915097977093353
199,-3.325650330426825
200,2.6784694101672812
201,4.135223717709039
202,-1.06178878872862
203,1.0150465208032529
204,1.063833887310011
205,0.8818102960112242
206,1.2570117043128448
207,4.7829715701199405
208,-0.645380578004989
209,-2.610819477566821
210,-0.698548618124164
211,-4.443242695073479
212,-5.907078163065805
213,
214,0.1559996249193318
215,-5.097504384075265
216,-0.8424892661916203
217,-4.99458354741536
218,0.5843782653622327
219,-2.154519837289513
220,-2.266954405811674
221,22.057375734205436
222,19.661146201989453
223,-21.344468804685604
224,4.493867758276139
225,8.84047335218807
226,0.7485940058415679
227,1.9245239376118943
228,2.6272539688237373
229,6.301708344307428
230,15.74659571538939
231,-1.6009053521475494
232,-0.3519546839018517
233,4.574216198038755
234,7.901704637778238
235,-4.702951895403217
236,6.409615939209402
237,-1.9216553368359823
238,-5.847197768275166
239,7.320841756083439
240,6.246705879603525
241,-0.8953991345978238
242,3.995259369399321
243,7.626392709684381
244,-4.253730790203747
245,6.927513064147064
246,11.620476047223375
247,1.274499096030894
248,-2.5685920288274957
249,-2.8749836510981908
250,
251,3.1164361253914876
252,6.8256052315807665
253,9.99875255633168
254,2.956102941893988
255,-6.32550047917033
256,9.95159069476324
257,7.0240080025392615
258,2.796453714706161
259,6.288774030059443
260,3.0918930643468343
261,-2.381453512431065
262,1.6649203697914174
263,3.1575427400148044
264,3.690049617465519
265,3.1575427400148044
266,0.692212155284011
267,8.034285567129842
268,2.938056317186465
269,2.5288077091514936
270,4.931417178137565
271,6.484453189535685
272,4.919685855714846
273,6.874299538702786
274,5.8711786114569975
275,6.3481715473512565
276,2.9426242657945636
277,4.954646765153058
278,4.126686612242139
279,1.272703252805428
280,5.190885793293461
281,-16.522600107907067
282,-11.839144860433905
283,
284,-3.518422702014746
285,-2.4859545840849933
286,-2.903488719025503
287,-5.038032659693954
288,-7.994616791916499
289,-5.491477012331586
290,-3.347267882173739
291,
292,-3.932409649451799
293,-0.6849229871056366
294,-6.156462003075191
295,-9.005389523944388
296,-5.22216863363613
297,-3.676985381574213
298,-0.8366285248694965
299,-3.13010235415598
300,1.4743848028255684
