attempt,error_angle_degrees
1,-4.913798762374739
2,0.4141791434093136
3,-1.1586330880851108
4,-0.8303154862580016
5,-0.9571196878596595
6,0.0
7,-1.7520304980215542
8,0.12933562572283108
9,0.6677527434154342
10,1.6211459136534074
11,4.417509351535045
12,1.3322198538696455
13,0.0
14,-0.7957235527392754
15,1.1798378208300448
16,0.12992217984242416
17,-2.901910468883642
18,0.6585431775635868
19,1.3384429210237556
20,2.7766035239023097
21,
22,14.898901838614563
23,26.79281453272131
24,9.459536988221927
25,12.054050224265694
26,11.243619601029948
27,36.423470436556556
28,9.504940153354852
29,8.491162163974536
30,5.906235776140733
31,7.301942293252438
32,6.342003001237288
33,
34,5.233920917651602
35,2.3646507080076162
36,10.210604992320995
37,1.6992442339935963
38,1.7519703965758993
39,3.5490836909028474
40,-1.2392148882087781
41,1.3895403340347627
42,3.3766621904212855
43,4.546367733341839
44,3.965450139595788
45,3.2645951737267467
46,2.0891259827189117
47,-0.12705981677868294
48,0.5971789944163106
49,12.137172612868781
50,1.606980578616998
51,3.2191465307340934
52,4.363397817182687
53,1.1690316876095892
54,2.995909297240331
55,
56,7.702842123212804
57,5.743558010342838
58,6.453956016563438
59,8.618603797065646
60,5.4260247630890035
61,8.998890354377522
62,2.455629168582533
63,3.067336583565009
64,6.214115686994063
65,5.534464889337244
66,7.249023657212348
67,8.69421638217122
68,6.532101107656331
69,4.440034828176181
70,1.4187083848900954
71,5.79411495550363
72,6.8330646099337855
73,11.64893952052158
74,2.411918634254164
75,2.847594212478299
76,6.522600107907067
77,7.983642786904994
78,6.305783617828752
79,7.256962659449627
80,3.3815510941943216
81,-22.44275336529435
82,-35.51342047779582
83,-8.959372907172309
84,-4.103875472636929
85,
86,-11.768288932020653
87,-4.774345180142689
88,0.5208563745019603
89,5.359886556955786
90,-0.8223709799981975
91,-1.143223019057416
92,-1.462553219097856
93,-0.5482682363042102
94,-2.269274806419986
95,-1.2074605964710656
96,-1.1070270456807805
97,-0.8263241397292518
98,-0.9480705705405796
99,0.2767890521777474
100,0.13806185209685395
101,25.24701402414317
102,45.867990139432635
103,18.84005613496724
104,0.9205817926808209
105,14.398338469251627
106,10.147866545851159
107,6.172578619429544
108,17.54326241574786
109,9.498574191433747
110,
111,2.4319326023469614
112,-6.503405120763091
113,-12.107195105955299
114,8.521170532556624
115,8.223107319816847
116,
117,3.5457722427677822
118,7.682813482933938
119,4.536654938128379
120,3.282701760046649
121,2.7316365258589883
122,14.255384919338027
123,6.9974034066421495
124,1.0258674484497305
125,6.155754841872778
126,2.995909297240331
127,5.668758083064915
128,5.962679836564206
129,3.008172511017989
130,1.4975639230713966
131,4.6284382469040395
132,5.534464889337244
133,9.50265945199817
134,1.2680341397353345
135,2.642891730759601
136,2.0403832052879807
137,3.494199866447076
138,4.817152519618958
139,9.333876569046708
140,5.452361330748715
141,2.2138150029797714
142,2.152421740211821
143,4.200304932095321
144,4.39072694059567
145,3.206224371196811
146,2.4421549716994946
147,3.097256586713428
148,7.919554832466616
149,6.83643135210815
150,3.7814916506125655
151,1.153932849100869
152,5.206418562956088
153,3.3754516693200287
154,6.490959775807511
155,3.0421337664524515
156,0.5971789944163106
157,-1.8235812471564259
158,0.8915211828907843
159,7.4098373714932535
160,2.365234923637928
