attempt,error_angle_degrees
1,
2,1.6785242366539705
3,-1.5462907832940402
4,-2.6467620135671552
5,-2.9034887190255034
6,0.8353273481340864
7,-4.288567533664192
8,-4.549133928735941
9,-2.946462664036204
10,-7.022276686183517
11,-5.412545175594502
12,-5.635895576035708
13,-2.8711819368310216
14,
15,-1.492411843438731
16,
17,
18,1.744978611604239
19,3.8037422627615456
20,0.7484221486917306
21,2.225122675735747
22,16.399934113966935
23,1.1599438650327443
24,13.742895877266193
25,-3.3970781260205314
26,15.006366970867163
27,5.945395900922847
28,1.0280366944267882
29,13.71056191934818
30,8.964904948388863
31,10.870393452743627
32,3.0629724973919963
33,7.376215099719246
34,-1.7944754258984403
35,-9.206480385387621
36,7.10272896905235
37,10.79632348109763
38,5.114726385169405
39,3.1217835413335138
40,7.10272896905235
41,5.319100563132622
42,4.487737507131925
43,4.081933872526037
44,-5.322582141118261
45,5.1729153455252685
46,2.0037289065299433
47,5.161242578138001
48,9.44003482817621
49,-2.6476206401076325
50,5.208039190635304
51,4.50904111923802
52,3.768090451483033
53,4.581468369319936
54,-1.2094568171860658
55,1.1261749914493464
56,0.5735234185609386
57,0.8564133480622331
58,5.157787347906407
59,7.771320822908763
60,3.552189259088948
61,2.697214152865598
62,4.534455080540141
63,0.5735234185609386
64,2.6894121364839805
65,5.427609239185614
66,7.718099671245767
67,9.222856828101925
68,5.792403528857278
69,2.5876933816487906
70,1.6767378309539822
71,8.255713392425747
72,-1.1581854398083067
73,-2.202265686368065
74,-0.9867956443572723
75,1.650299437537683
76,-0.6815644295076311
77,9.99875255633168
78,5.751173663453017
79,1.3480534128483441
80,0.8117208614065703
81,-34.025676713519374
82,-29.87532834460218
83,-9.322719978203551
84,-11.446310966447939
85,-11.98064340825914
86,-6.779132190693801
87,-5.909619131076312
88,-2.0754668257859947
89,-6.309932474020215
90,-5.359052488083705
91,-6.962051397666215
92,-4.080072864026718
93,-2.139035379577024
94,1.806550726716722
95,-0.16982788755782963
96,-3.543918910799036
97,-1.283659174701313
98,-2.6260469168379075
99,-1.8427734126309474
100,-1.5462907832940402
101,-3.7073702715203893
102,-1.9709958072294569
103,-3.644721265273162
104,-2.954886449250651
105,0.0357658340556668
106,-4.284692044907132
107,-9.449809374620102
108,-4.605204155012942
109,-6.075307333762723
110,-0.6306827576352418
111,-4.0651670181818815
112,0.8752333938576271
113,-5.129272617365999
114,-5.795453587731799
115,-3.94538183353896
116,-2.2620509044104438
117,-2.0772566104387806
118,-2.689091593344159
119,-7.038036623671289
120,-9.229591821213404
121,-38.60127811722339
122,-7.04903097210979
123,-24.469907472360603
124,-10.11963314081828
125,-6.628661233649609
126,-7.850318302216806
127,-8.72578784527252
128,-14.814196990535123
129,-0.15146729451197416
130,-9.951590694763212
131,-15.595398549813098
132,-16.401115202369624
133,-3.0188024297847846
134,-11.077494116986713
135,-4.810463632854521
136,0.45399365550252924
137,-11.465761424931287
138,-6.853721561257771
139,-6.542983404562506
140,
141,-7.078471654873766
142,-8.666914274220176
143,10.71392914888564
144,-13.979746738969823
145,-11.83643135210815
146,-3.680925359319332
147,-9.126614773713897
148,-5.8940786020494045
149,-14.057349450011714
150,-11.416410042904175
151,-9.791855673330645
152,
153,-9.888844288030867
154,-10.64443046303117
155,-9.384515679357804
156,-11.595310448967666
157,-15.371561753095904
158,-1.8254774640090545
159,-17.925170288365905
160,-8.728770757572704
161,-10.64443046303117
162,-3.671307132195807
163,-6.3050956206565445
164,-14.994564648554984
165,-16.565051177077947
166,-11.522600107907067
167,-7.927919762007207
168,-3.250821205891185
169,-12.83365417791751
170,-12.07246969716266
171,-20.044968681347655
172,-15.221115193691361
173,-7.14366426538308
174,-7.922884983504076
175,-10.813649086711962
176,-6.281156357614435
177,-10.329254905401854
178,-8.937530489643024
179,3.535136254211821
180,-14.111019502550903
181,
182,
183,0.6583242673583527
184,-1.7255170973252518
185,1.925083069384101
186,-0.7504464439727201
187,-5.756812606544614
188,1.4004532915610355
189,0.2921477556277807
190,-0.23651173491808208
191,-1.066633073605118
192,-1.4774597619419296
193,1.1694986238681224
194,-3.2692539433793257
195,-1.7098368077569148
196,-3.549076820418705
197,-1.2847799841595702
198,-4.9354902405326015
199,-1.370716931894009
200,-4.756359550871139
201,-1.7018646665097776
202,-4.593134262730345
203,-1.8211523647843535
204,-4.35450189963214
205,-3.392925187392507
206,-3.1639451024429235
207,-3.7852987178846007
208,-9.18694217226897
209,-9.195486469550175
210,-2.4832969078225346
211,-2.702795575506272
212,1.2205763737699158
213,2.2105323082240886
214,-3.310277167524191
215,-1.188615963241574
216,-1.232442405111982
217,-1.5160350184092977
218,0.25821024548093874
219,-1.3139333703362581
220,-3.847678420524602
221,10.820892853310824
222,-1.1251476579643054
223,12.135491878100368
224,3.8090607587812997
225,0.23480276342323236
226,13.44598007952115
227,-0.29334759066028937
228,4.762616969294442
229,0.7028475961592449
230,-3.055869489006753
231,-4.771808114727676
232,4.353542800602014
233,0.2710037204790865
234,-2.642161299532148
235,3.768090451483033
236,-0.9605171966449007
237,-0.0783414583142985
238,9.616137736248646
239,0.8117208614065703
240,-0.8376529542782691
241,5.945395900922847
242,-5.659139935308744
243,5.068488159492205
244,1.3099324740202007
245,1.7757415567851922
246,0.30484646876604415
247,1.423090548446936
248,3.4957332807958323
249,3.2823951348557046
250,-4.0299840191429865
251,3.7201943042170456
252,0.4848154870142025
253,1.791398279858555
254,3.9908427012693153
255,4.036243467926482
256,2.5685826277972126
257,1.6767378309539822
258,1.345586345904195
259,3.7284410133880783
260,2.3277707113169015
261,1.7080647739206825
262,2.1857233096279742
263,0.9067058780582613
264,7.235511534379896
265,3.2508212058912136
266,0.15146729451200258
267,-4.173657970444225
268,5.040528771928393
269,6.309713454981676
270,-2.102911280148831
271,-1.2685327305858038
272,0.04202363552951738
273,2.4687282699551076
274,0.23480276342323236
275,-1.4128316720811824
276,-0.8194580423738671
277,-0.31584789562188575
278,-5.6974514611274
279,1.8420761153277567
280,2.0827905401115174
281,-23.462354214232036
282,-8.623136298410856
283,-9.51556117206978
284,-7.343107752638105
285,-8.877529803207992
286,-5.578758937980382
287,-4.900020183153899
288,1.3130068510401713
289,-0.1716200795156908
290,-3.5307656099481335
291,-5.747726098372041
292,-9.74356283647073
293,-4.544525565558132
294,0.5801288611453117
295,-2.376726006945262
296,-4.916526120907264
297,-2.1410790845373384
298,0.19204603696954337
299,-3.6863545812366567
300,-3.460228032306105
