attempt,error_angle_degrees
0,-2.0166238746231073
1,0.0
2,-0.19422223746983036
3,-0.6052145972448244
4,-0.3937792260868349
5,0.38452965958450136
6,0.5846305207051756
7,0.20174486874687148
8,-0.4077922565657559
9,0.6009826388479382
10,0.9877603996398108
11,-0.80128733010703
12,0.0
13,0.7742201649280531
14,0.5866257075105494
15,0.9743240911534912
16,-1.210294168921223
17,-3.23254011374587
18,-1.2232115538631234
19,-0.6009826388479382
20,-0.399267261846731
21,-1.961417667770334
22,-0.80128733010703
23,0.8097804169108969
24,0.5968094512291771
25,0.0
26,0.19825450119918742
27,0.7875212556708817
28,0.3965042551331095
29,-0.6009826388479382
30,1.1811889133266362
31,-0.4063462333090371
32,
33,-1.1088121277599328
34,-1.5481576989779597
35,-0.40348473505875404
36,1.012187613982448
37,-0.19422223746983036
38,-0.6030911943805393
39,-0.7902365024291953
40,-3.3845296595845014
41,-2.4133742924894506
42,-2.1987126698930126
43,-2.820169880135765
44,
45,-4.887600383702193
46,-5.788751981888396
47,-0.20738171018203388
48,-2.8984488940532174
49,-10.378854086346593
50,-9.430758979851817
51,-5.864727907927531
52,-1.9909546565091034
53,-6.096038042625096
54,-3.981276096001068
55,-4.9921417524576555
56,
57,-1.3391320358958865
58,-4.80516823690246
59,-7.5553519758992564
60,-3.5680673976530244
61,-0.6147789427862307
62,
63,
64,2.620325450734967
65,-3.679347933658917
66,
67,-12.092837697283187
68,-3.43494882292201
69,-0.6089478676722848
70,-9.775140568831915
71,-2.723236616886325
72,
73,
74,-7.365760797491205
75,
76,
77,-5.712079091779572
78,-2.3624542050563377
79,-7.4872799097903595
80,13.202598161765806
81,
82,4.0086243106602382
83,
84,1.2188752351312928
85,1.3827330710976753
86,1.0157761810452541
87,1.0157761810452541
88,
89,0.39788096183458777
90,1.387515747443203
91,1.981762252955832
92,0.40066325579215345
93,0.0
94,-0.6073530048095392
95,0.39243070934087143
96,-0.5968094512291771
97,0.0
98,0.20103699783460627
99,0.19226699479857245
100,-0.19488285223860657
101,0.0
102,1.3827330710976753
103,-1.3732659358088881
104,0.5767836649302183
105,1.019390281455074
106,1.5966814490799237
107,0.5988887754711527
108,0.9710219310791643
109,0.3965042551331095
110,-0.8040984960892672
111,-2.3942477664919863
112,0.7742201649280531
113,1.0157761810452541
114,-0.399267261846731
115,0.0
116,
117,0.6052145972448102
118,0.6116754747137918
119,1.1976467146083962
120,19.948699083526947
121,
122,
123,
124,11.973964916974566
125,
126,
127,5.525107976632697
128,6.682291613244928
129,4.2774730836624
130,6.776892680183124
131,
132,2.667640507832317
133,3.5202103366432596
134,4.02128867042191
135,3.4349488229219958
136,3.6949883968037938
137,7.7824057304816705
138,-0.06858282186244935
139,3.51834873419908
140,8.130259264573638
141,4.92712082590829
142,10.549486792366181
143,3.0041616059133673
144,3.8562337270906113
145,8.32955206732359
146,5.600564075824849
147,7.858761879865639
148,4.567768581289457
149,7.293629159694078
150,4.5205989543779594
151,4.5205989543779594
152,
153,1.2819860338215534
154,7.221060858303616
155,1.4381235158730448
156,16.73797669700157
157,5.586668294974885
158,10.040523909525874
159,8.559965171823805
160,
161,-7.740341158837921
162,-0.4063462333090371
163,-2.402609468986043
164,-0.7984957503137053
165,-2.94069146878644
166,
167,-1.777574344142792
168,-0.6116754747137918
169,-0.9980833434077141
170,-1.218875235131307
171,-0.19488285223860657
172,2.4110297466112343
173,0.4077922565657559
174,0.2031756714663686
175,
176,-1.7126525766887823
177,-0.3720452872032922
178,-0.7563359928257682
179,-0.936122241356685
180,-0.19226699479858667
181,-0.7984957503137053
182,-0.1935660862632318
183,0.19689193807190009
184,-0.7690246825780491
185,-0.6030911943805393
186,0.1866305435655704
187,-0.1903507266297595
188,1.019390281455074
189,0.9743240911534912
190,-0.739259355407853
191,-2.3942477664919863
192,-2.834111016306508
193,-3.1045259092643533
194,-1.4878675288277776
195,-0.19162396617427646
196,
197,-0.37943670141898167
198,-1.6249763575247727
199,0.0
