attempt,error_angle_degrees
0,5.171052418002489
1,0.0
2,0.5758175932449774
3,-0.7108292790711772
4,0.9617093298587633
5,2.9842821435933757
6,-1.8476102659945965
7,1.5635164385948315
8,-2.7524854002686823
9,-1.8384925417696678
10,-2.2679545359058366
11,1.1400640337863877
12,0.9805166330409918
13,1.4320961841646422
14,4.541995680266737
15,-0.7108292790711772
16,2.142234849682481
17,
18,2.0800462302924885
19,1.709814044141531
20,-0.42440541936147724
21,0.7215711634155753
22,-0.8593722436446782
23,-1.7013546053261237
24,
25,
26,1.709814044141531
27,0.5644721753069604
28,1.2305077148238865
29,0.6969945645630702
30,1.2793456923760473
31,2.685980794433945
32,2.1106827690929038
33,3.6181012283026135
34,3.7605107057569356
35,2.513810236177733
36,-0.42025490471676363
37,-0.40634623330902997
38,1.8029038303787033
39,-0.9853339489779387
40,-3.0
41,1.481953795524717
42,-0.4104981527590823
43,-3.8690471128950747
44,-5.2151753970081245
45,-0.42780219603620395
46,
47,-0.9908597029627799
48,0.9601403083727718
49,-3.641931556299994
50,-3.170255332090939
51,2.948727080787066
52,-6.041219634112245
53,-1.9627999535583953
54,0.4786381654183529
55,-3.46554491945988
56,-5.940819310538146
57,-5.701410155920129
58,-5.440119386521154
59,-2.565051177077983
60,-1.93247363696144
61,0.10917523759152914
62,-4.836754224001567
63,2.86191784440269
64,
65,-6.151396234388528
66,-2.509520033290336
67,-8.175988629411059
68,-8.174322925301333
69,
70,-2.633230285726171
71,-8.37124193106471
72,2.135765287862604
73,-3.7287707575727183
74,-5.621651045315559
75,-3.7850205125954233
76,-3.434948822922003
77,-2.0439339363156677
78,-5.188353682993558
79,
80,
81,4.839587576297575
82,
83,5.869600443014704
84,1.1288347966606338
85,1.7856210387764264
86,1.5183278021479225
87,-1.1233027140754288
88,-1.5330976968243064
89,-2.621349756590824
90,-2.391799500936962
91,
92,0.1421728583569717
93,2.5385445983987864
94,-1.0000741281227121
95,2.4155114648129015
96,
97,
98,-0.27545835613524616
99,3.936166112690003
100,-2.882963452539542
101,0.0
102,1.8476102659945894
103,-0.8508648647302834
104,-2.939256000003269
105,1.525677012381223
106,1.8029038303787033
107,-0.41820994149710344
108,0.0
109,0.5700884449988877
110,5.671286640455527
111,5.594269810829225
112,2.1316132430031587
113,1.0860458260063979
114,2.1316132430031587
115,4.520957899581418
116,0.8550973962667214
117,4.216942829168573
118,3.2861019790752977
119,2.6597499417010937
120,4.4505132076338185
121,-3.9062769884421513
122,16.455026632054473
123,
124,12.149681697783166
125,8.670538484720446
126,8.944465766769653
127,4.80597005010749
128,14.448014629617518
129,3.6156920073310346
130,10.746595715389375
131,7.938479393198364
132,2.0058287336805734
133,7.431392668910554
134,10.654356815444984
135,2.3540246362613146
136,9.32093665595027
137,7.690705391063908
138,8.776343497233775
139,-3.2317110679793544
140,7.61986494804043
141,9.839301549306143
142,4.080012226704646
143,2.1619188028653014
144,4.845889643304737
145,1.8126262354242044
146,5.85445803957834
147,10.390777972103592
148,10.552565484468175
149,3.6741782448755913
150,1.2201936956027737
151,6.868579185372532
152,14.544000929687858
153,7.01128319791934
154,1.3230462290560254
155,8.810963299372958
156,
157,14.511498557090306
158,14.906995034339115
159,12.907020185101125
160,-7.157813013615808
161,
162,
163,-0.28364015575781565
164,1.8384925417696678
165,-0.5672664098579361
166,-2.1316132430031587
167,1.0809241866606811
168,3.90049374238189
169,2.0901591537106796
170,1.8476102659945894
171,1.7942208301226188
172,-1.6846843178962914
173,1.4320961841646422
174,1.4179228314511292
175,-0.7143741957588787
176,1.8384925417696678
177,2.896833643740152
178,0.8508648647302763
179,3.8316394503903553
180,0.0
181,0.8636900445995863
182,-1.2188752351313
183,0.0
184,-1.5038397141231243
185,2.6468255704285752
186,0.0
187,0.41219274140231477
188,0.7108292790711701
189,1.134421630977009
190,0.4329573472823114
191,0.8508648647302763
192,-0.13739968748529208
193,-0.6804404497335454
194,4.952369597915997
195,2.945507380676645
196,0.28364015575780854
197,-0.7038439482213903
198,0.5758175932449774
199,1.856818845072027
