attempt,error_angle_degrees
1,-1.7603091305793157
2,-8.655392752923234
3,-4.520957899581447
4,0.5562522270806767
5,
6,-7.010457673626831
7,
8,-2.238006513980281
9,-1.4756773081493861
10,-5.3115501254547155
11,-4.275841112628939
12,0.13940551447981875
13,-0.803159251810257
14,2.2587554613136263
15,-5.146702321927876
16,-0.40634623330902286
17,-2.5241657527742802
18,-2.9153221166425283
19,-0.5535651858824053
20,-0.9617093298587633
21,16.241739264975536
22,7.978317350427304
23,-4.346097400061524
24,7.082096913944127
25,1.8963825159943326
26,1.1832460178397355
27,5.820892853310795
28,3.1527058866511197
29,3.792298323486051
30,-1.5268418872688585
31,0.6422464572087279
32,6.288632787822536
33,1.1832460178397355
34,-1.8782164586665147
35,3.728770757572704
36,-0.22746576223315174
37,5.996942861670334
38,1.5520964881338841
39,3.0261173756514665
40,-0.677280021796463
41,-0.4185316306800644
42,4.791855673330673
43,-0.29644817623847075
44,-0.5999786932089819
45,-2.071195009502304
46,2.206572588041439
47,0.47297232815492407
48,-0.35474828790117385
49,-1.1460813884515062
50,2.241459398939952
51,0.5663178248567817
52,2.8503183022168344
53,-1.5115879278933448
54,-2.4123066183512094
55,-0.9637565320735177
56,-0.34616425489360836
57,0.813012172747932
58,1.504361381755018
59,0.6795241224192239
60,-2.655159555761543
61,-3.431480979575724
62,-3.4477303266100705
63,-1.4360935605221528
64,-1.0580704872395472
65,0.6637835240479149
66,2.9125093859632614
67,-2.0888236046971826
68,-2.8789845474142624
69,-2.5500034921934116
70,0.4612177404418958
71,1.3895403340347627
72,-2.614739040110777
73,-1.6607510966366021
74,
75,-3.7255009039691345
76,-2.610500962699035
77,-0.677280021796463
78,-1.8907918018457224
79,-3.323262169046018
80,-1.0580704872395472
81,-26.155384556104053
82,
83,-9.33141052529379
84,-8.055643943163034
85,-18.93172058984669
86,
87,-10.94565903836721
88,
89,0.13940551447981875
90,8.695502877424758
91,6.453986590353367
92,-13.615196703799171
93,-3.2892426784918314
94,0.4141791434093136
95,3.5680963046712293
96,-5.123165537128159
97,2.763857370912575
98,0.9710219310791786
99,
100,5.789008845172333
101,9.397686327879299
102,6.385727931928358
103,4.086682423679889
104,-2.351117483374992
105,-2.7275034281709623
106,-5.709822830862294
107,-3.933581819645184
108,-4.311631049596485
109,
110,-4.29166879617523
111,0.8915211828907843
112,-1.4816171830880478
113,-0.3148029628785025
114,-0.4372437217057268
115,0.20442943921383971
116,2.8002783328321925
117,-2.2459419950439496
118,-0.3148029628785025
119,0.732004785107307
120,-0.5358292064741477
121,-0.9174382078765007
122,0.7027328739183076
123,0.4612177404418958
124,0.25511870305777506
125,7.044481032073222
126,2.666320906286842
127,0.7848289802662975
128,0.8380000013695508
129,1.7882957313159977
130,1.9509341472598862
131,0.6497824008076236
132,-0.5417821521555766
133,2.9125093859632614
134,0.06848815949220466
135,2.8381393716928187
136,0.3901703787280155
137,1.6262095004299226
138,0.9721321470051691
139,0.7887077422718392
140,3.4349488229219958
141,-0.5898905201442517
142,-0.2067960569821139
143,0.945395900922847
144,1.049004792533168
145,4.378004055393006
146,0.6497824008076236
147,3.8531587644191063
148,0.7560337685828245
149,0.1540680503125884
150,0.7086378290157427
151,0.6919885328416342
152,-0.24640111887572402
153,1.9121068317909646
154,1.6992442339935963
155,0.27230915544117806
156,0.7924035288572782
157,
158,1.971916914347645
159,2.0752423894804224
160,0.843082117687004
