attempt,error_angle_degrees
1,-8.316126958663503
2,-1.891154701685366
3,-2.888621549842952
4,-3.5846105239377835
5,2.321530589832726
6,
7,-2.6264056382907484
8,-7.586171421364547
9,-0.40443407940795595
10,-10.945659038367204
11,1.4826185796703513
12,-2.999086935455203
13,3.674499520829663
14,1.435356999112642
15,-0.5232345821841804
16,0.2767890521777616
17,-4.340020725964429
18,1.984048834144744
19,3.0802101366458317
20,-4.133070619971768
21,26.353114009871334
22,14.931511840507802
23,7.815986654730025
24,7.842425730132085
25,8.75625505678974
26,2.0891259827189117
27,-4.8105361303197895
28,-1.4744833407233884
29,-2.9309880479741963
30,-2.831896541658324
31,-4.093294121941703
32,6.732295189943045
33,-1.865977693603675
34,-5.909723079177674
35,1.6262095004299368
36,-1.7594800848127932
37,-3.1402208790520163
38,1.5617208748971478
39,5.316679512039769
40,-1.759480084812786
41,-2.3105878635160053
42,5.401668973991718
43,1.9426107659090945
44,2.5444125695614446
45,0.3241081694312413
46,-3.3407073464770036
47,1.7314872128708743
48,-0.5950035897166259
49,-4.695153531233977
50,-0.18953636714545752
51,-3.616137528927858
52,-3.8327715385266075
53,1.2828841290220723
54,6.7676862533342685
55,1.1490228695072773
56,-3.0732273612957215
57,0.37167490861920527
58,2.4319326023469685
59,1.2370424216692228
60,3.026117375651509
61,-2.1712171285445905
62,6.268003072481214
63,-8.78436410029736
64,-0.4587587321751201
65,-0.18368065722235372
66,-5.653135125898736
67,9.03893426545843
68,2.9279197620072424
69,2.407843688169983
70,
71,-1.3730051401084467
72,5.599336317890909
73,-2.6147390401107415
74,-0.6664497441521888
75,-1.4744833407233884
76,3.434948822922017
77,
78,0.05431655960483539
79,-1.3238195345239987
80,-1.8010967686239567
81,-8.319196649499737
82,-24.78411125601603
83,-14.676393137450013
84,-3.990913098429779
85,-12.210577963207136
86,-6.516035018409298
87,-1.5038397141231243
88,7.3979277765921765
89,-2.862405226111747
90,-10.213972985070491
91,6.083389672891826
92,-9.397336474629988
93,-15.945395900922854
94,1.680883602842954
95,-7.984866215256581
96,-5.00863051721138
97,1.2246638570062416
98,2.2483331423509227
99,4.298887024774942
100,0.41219274140232187
101,0.40634623330902997
102,-5.43405854154048
103,7.5190663912289395
104,0.8343455755467915
105,0.8031592518102499
106,-5.170455779630387
107,-1.2131410698669072
108,-2.1113306255760165
109,0.4102253016835391
110,-7.420014895261211
111,0.2767890521777616
112,1.091216225262599
113,-0.13873042988760176
114,-1.5481576989779668
115,5.852701882091047
116,-1.2246638570062345
117,
118,-5.826342029555768
119,2.9990869354552103
120,-3.6084688525663395
121,-31.428850148277057
122,
123,-12.38350663876659
124,-9.801368893625167
125,-2.5071630484603276
126,6.3393963291702065
127,
