feedback_type,block_id,trial_in_block,perturbation_active,gradual_perturbation,perturbation_force,end_x,end_y,hit,score_delta,score_total
endpos,8,2,True,True,0.5,263.986655822446,379.8682742843518,False,0,817
endpos,8,3,True,True,0.5,489.9235355457877,486.9235355457878,False,0,817
endpos,8,4,True,True,0.7,328.9748637513825,214.9720708348677,True,87,904
endpos,8,5,True,True,0.7,346.82891070168404,141.9755475069852,False,0,904
endpos,8,6,True,True,0.7,235.49079720625673,61.94636244161519,False,0,904
endpos,8,7,True,True,0.8999999999999999,244.070222948829,149.9903904943631,False,0,904
endpos,8,8,True,True,0.8999999999999999,466.1518292525908,395.9144816903077,False,0,904
endpos,8,9,True,True,0.8999999999999999,821.9277557398849,905.654625956646,False,0,904
endpos,8,10,True,True,1.0999999999999999,407.4417624815907,299.9028367572497,True,82,986
endpos,8,11,True,True,1.0999999999999999,461.3646908018368,348.90106258176525,False,0,986
endpos,8,12,True,True,1.0999999999999999,522.7081110639067,433.92319632863655,False,0,986
endpos,8,13,True,True,1.2999999999999998,519.5767730032323,122.95852322005861,False,0,986
endpos,8,14,True,True,1.2999999999999998,324.58377759035295,179.92499283884595,False,0,986
endpos,8,15,True,True,1.2999999999999998,-107.0819822492705,3.7511921329959943,False,-50,936
endpos,8,16,True,True,1.4999999999999998,202.15823448428029,124.90079403705971,False,0,936
endpos,8,17,True,True,1.4999999999999998,451.3376484568828,392.9212514854396,False,0,936
endpos,8,18,True,True,1.4999999999999998,583.4930257991748,430.92319632863655,False,0,936
endpos,8,19,True,True,1.6999999999999997,316.0355388433728,138.94876237750785,False,0,936
endpos,8,20,True,True,1.6999999999999997,244.1657209703601,75.96698294911695,False,0,936
endpos,8,21,True,True,1.6999999999999997,697.6349406973778,528.9282288477583,False,0,936
endpos,8,22,True,True,1.8999999999999997,538.1977706855143,374.9212514854397,False,0,936
endpos,8,23,True,True,1.8999999999999997,255.04389168273886,-74.07902579895898,False,-50,886
endpos,8,24,True,True,1.8999999999999997,530.1411355958116,364.9279202185669,False,0,886
endpos,8,25,True,True,2.0999999999999996,588.6046141974,477.9946358022965,False,0,886
endpos,8,26,True,True,2.0999999999999996,542.0066386888237,293.90283675724964,True,76,962
endpos,8,27,True,True,2.0999999999999996,539.487168041643,210.9362232105431,True,76,1038
endpos,8,28,True,True,2.3,388.70610675293307,311.9010625817655,True,83,1121
endpos,8,29,True,True,2.3,601.9469462297842,428.9242088996907,False,0,1121
endpos,8,30,True,True,2.3,362.2377710127134,208.91324986275774,True,86,1207
endpos,9,1,False,False,2.5,449.2472547174489,377.97252959724767,False,0,1207
endpos,9,2,False,False,2.5,-379.068548361811,-271.2144850892941,False,-50,1157
endpos,9,3,False,False,2.5,550.9936478259503,582.6786941646386,False,0,1157
endpos,9,4,False,False,2.5,343.01764146807864,238.9346897529687,True,86,1243
endpos,9,5,False,False,2.5,391.91448169030764,505.6265243771587,False,0,1243
endpos,9,6,False,False,2.5,366.97252959724784,429.5219798376479,False,0,1243
endpos,9,7,False,False,2.5,363.4899304366112,226.92890169705473,True,85,1328
endpos,9,8,False,False,2.5,474.5959700233616,347.90405241822174,False,0,1328
endpos,9,9,False,False,2.5,73.75101561380897,8.972629605030754,False,-50,1278
endpos,9,10,False,False,2.5,355.90106258176536,426.1939828262885,False,0,1278
rl,10,1,False,False,2.5,175.59672924722673,75.97554750698524,False,0,1278
rl,10,2,False,False,2.5,338.90283675724976,340.2534704125114,False,-22,1256
rl,10,3,False,False,2.5,-172.2728169075227,-250.01683840509062,False,-50,1206
rl,10,4,False,False,2.5,298.93468975296923,313.1704828488955,True,87,1293
rl,10,5,False,False,2.5,85.96143697921163,169.73024813908444,False,0,1293
rl,10,6,False,False,2.5,304.67328002141625,165.94876237750793,False,0,1293
rl,10,7,False,False,2.5,450.51806302709645,297.96452655999894,True,80,1373
rl,10,8,False,False,2.5,160.95852322005857,332.43569733764355,True,92,1465
rl,10,9,False,False,2.5,7.9989802842370406,28.461400699063546,False,-50,1415
rl,10,10,False,False,2.5,183.92041832514985,302.9878693007693,True,92,1507
rl,11,1,True,True,0.5,300.54441292281047,154.99039049436252,False,0,1507
rl,11,2,True,True,0.5,384.3686727726998,227.9836797990105,True,84,1591
rl,11,3,True,True,0.5,28.91481864785149,83.08858376053111,False,-50,1541
rl,11,4,True,True,0.7,337.47616561052286,273.934689752969,True,86,1627
rl,11,5,True,True,0.7,321.92162181474396,217.92890169705476,True,88,1715
rl,11,6,True,True,0.7,33.99137814868784,178.1451452299088,False,-50,1665
rl,11,7,True,True,0.8999999999999999,433.94444001016046,323.9382666779572,False,-27,1638
rl,11,8,True,True,0.8999999999999999,467.4892276599304,268.93468975296895,True,80,1718
rl,11,9,True,True,0.8999999999999999,-17.47288847474038,-95.08001789637838,False,-50,1668
rl,11,10,True,True,1.0999999999999999,138.32140104920026,68.90398861477456,False,0,1668
rl,11,11,True,True,1.0999999999999999,400.2604083501894,163.91324986275785,False,0,1668
rl,11,12,True,True,1.0999999999999999,612.2198667098043,358.9517867356854,False,0,1668
rl,11,13,True,True,1.2999999999999998,453.70329855759763,378.97252959724796,False,0,1668
rl,11,14,True,True,1.2999999999999998,512.4226689251662,203.91324986275768,True,78,1746
rl,11,15,True,True,1.2999999999999998,463.9701864312758,230.93622321054303,True,80,1826
rl,11,16,True,True,1.4999999999999998,582.1708182787295,518.9040221560372,False,0,1826
rl,11,17,True,True,1.4999999999999998,331.1565290738441,71.94636244161515,False,0,1826
rl,11,18,True,True,1.4999999999999998,401.25277095909763,156.98966566064323,False,0,1826
rl,11,19,True,True,1.6999999999999997,187.90079403706008,197.40575433520692,True,95,1921
rl,11,20,True,True,1.6999999999999997,-729.916787909129,-900.0306208758709,False,-50,1871
rl,11,21,True,True,1.6999999999999997,350.29504926857174,301.97105285173967,True,85,1956
rl,11,22,True,True,1.8999999999999997,449.56564835033834,258.9866558224459,True,81,2037
rl,11,23,True,True,1.8999999999999997,321.71890655114396,112.92430842289828,False,0,2037
rl,11,24,True,True,1.8999999999999997,534.7837717195689,220.93622321054315,True,77,2114
rl,11,25,True,True,2.0999999999999996,596.5090248001118,330.95178673568523,False,-36,2078
rl,11,26,True,True,2.0999999999999996,664.3577877457998,9.961436979211634,False,-50,2028
rl,11,27,True,True,2.0999999999999996,667.3650065080582,379.9900121184548,False,0,2028
rl,11,28,True,True,2.3,591.4644177909695,279.96452655999866,True,73,2101
rl,11,29,True,True,2.3,661.5747683065459,530.9936478259503,False,0,2101
rl,11,30,True,True,2.3,440.95473772303666,293.90283675724964,True,81,2182
rl,12,1,False,False,2.5,501.75419489805876,459.97588114574205,False,0,2182
rl,12,2,False,False,2.5,131.45889171467456,78.92030106661123,False,0,2182
rl,12,3,False,False,2.5,230.82961268008427,186.97207083486808,False,0,2182
rl,12,4,False,False,2.5,-11.017397765364528,148.2274194241506,False,-50,2132
rl,12,5,False,False,2.5,215.9289016970546,290.7777246887005,True,91,2223
rl,12,6,False,False,2.5,18.914818647851728,88.98530439961544,False,-50,2173
rl,12,7,False,False,2.5,-712.0176851125609,-594.7525794601024,False,-50,2123
rl,12,8,False,False,2.5,261.98665582244587,386.716961317346,False,0,2123
rl,12,9,False,False,2.5,152.92041832515002,297.1167059023966,True,93,2216
rl,12,10,False,False,2.5,210.98966566064317,216.44228672033432,True,93,2309
